ID,Name,Street Address,Suburb,Postcode,State,Latitude,Longitude,PAF,Previous Match,Status,Bedrooms,Bathrooms,Garages,Carports,Living Areas,Cooling,Heating,Land Size,Building Size,Price per m2,First Listed,Days on the market,Listed Price,First Listed Price,First to Listed Price Change,Price Guide,First Listed Price Guide,Period,VPA,Median Price,Change of Listed Price to Median Price,Property Type,Agency,Agency ID,Primary Agent,Portal ID,Listing Link,Extracted
18888045,The Homeowner,4/5 Clermont St,Bardon,4065,QLD,-27.45872454,152.9826564,,,current,2,1,,1,,,,,,,12-11-2021,228,$360 per week,$395 per week,-8.9%,360,395,week,,633000,,Unit,Hello Realty - UPPER MOUNT GRAVATT,34585,Hello Realty Property Management,433134758,https://www.nexu.com.au/app/#/listing/18888045,29-06-2022
12704355,The Homeowner,2106/275 Wickham Street,Fortitude Valley,4006,QLD,-27.45607496,153.0353603,,,current,2,2,,,,,,,,,25-08-2020,672,$550 Weekly,$520 Weekly,5.8%,550,520,week,VPA-1,500000,,Apartment,Australian Property Management Alliance - Mango Hill,26275,Utopia Suites,429987290,https://www.nexu.com.au/app/#/listing/12704355,29-06-2022
21285051,The Homeowner,25 Badminton Street,Mount Gravatt East,4122,QLD,-27.52949365,153.0888978,,,current,3,2,2,,,a/c,,,,,07-06-2022,21,$725 per week,$750 per week,-3.3%,725,750,week,,875000,,House,Flyte Property Management Solutions - ANNERLEY,44809,Anita Herfoss,434561723,https://www.nexu.com.au/app/#/listing/21285051,29-06-2022
21213809,The Homeowner,10 O'Brien Court,Collingwood Park,4301,QLD,-27.62515263,152.8492041,,,current,4,2,2,,2,split-system,split-system,,,,27-05-2022,32,$470.00 per week,$470.00 per week,0.0%,470,470,week,VPA-1,440000,,House,Devcon Property Services - MOOLOOLABA,38921,Brandon Eversham,434489811,https://www.nexu.com.au/app/#/listing/21213809,29-06-2022
21285071,The Homeowner,69 Annandale Street,Keperra,4054,QLD,-27.41025198,152.9477043,,,current,3,1,,1,,,,,,,08-06-2022,21,$565 per week,$565 per week,0.0%,565,565,week,,770000,,House,Harcourts Solutions Group - WINDSOR,26202,Patrick Carmelito,434561843,https://www.nexu.com.au/app/#/listing/21285071,29-06-2022
21290490,The Homeowner,19 Holland Street,Greenslopes,4120,QLD,-27.50844073,153.0530907,,,current,3,1,,,,,,,,,08-06-2022,20,$550 p/w,$550 p/w,0.0%,550,550,week,VPA-1,1030000,,House,Tim Altass  Morningside / Bulimba - MORNINGSIDE,18559,Property Management,434568519,https://www.nexu.com.au/app/#/listing/21290490,29-06-2022
21213844,The Homeowner,14-15/104 Musgrave Rd,Red Hill,4059,QLD,-27.4570174,153.0089769,,,current,3,2,1,,,,,,,,27-05-2022,32,$695/week!,$725/week!,-4.1%,695,725,week,VPA-1,748000,,Apartment,Bees Nees City Realty - Brisbane,26930,Josh Lewis,434489763,https://www.nexu.com.au/app/#/listing/21213844,29-06-2022
21290746,The Homeowner,26 Trinity Crescent,Springfield Lakes,4300,QLD,-27.68979395,152.9110964,,,current,3,2,1,,,,,,,,08-06-2022,20,$450 PW | LEASED,$450 PW | SPACIOUS FAMILY HOME,0.0%,450,450,week,,470000,,House,Purple Cow Real Estate - Greater Springfield,37685,Moana Papastergou,434568095,https://www.nexu.com.au/app/#/listing/21290746,29-06-2022
21285618,The Homeowner,11 Birdwood Street,Zillmere,4034,QLD,-27.35490373,153.0407804,,,current,3,1,2,,,,,,,,08-06-2022,21,$500,520,-3.8%,500,520,week,VPA-3,665000,,House,Milk Chocolate Property - ST PETERS,77858,Damien Hutchinson,434562123,https://www.nexu.com.au/app/#/listing/21285618,29-06-2022
21212999,The Homeowner,79 Bloom Avenue,Coomera,4209,QLD,-27.84503362,153.3238295,,,current,4,2,2,,,"a/c, reverse cycle, split-system",split-system,,,,27-05-2022,32,$650 per week - Outdoor Pet Friendly,$650 per week - Outdoor Pet Friendly,0.0%,650,650,week,,670000,,House,Smart Real Estate - Gold Coast,29141,Junko Scott,434489035,https://www.nexu.com.au/app/#/listing/21212999,29-06-2022
21176378,The Homeowner,20 Halimah Street,Chapel Hill,4069,QLD,-27.50074866,152.9539965,,,current,3,2,,1,,,,,,,23-05-2022,36,$550 per week,$550 per week,0.0%,550,550,week,,995000,,House,REMAX Profile Real Estate -,24912,Melissa Chivers,434453015,https://www.nexu.com.au/app/#/listing/21176378,29-06-2022
21291478,The Homeowner,54 Samuel Road,Griffin,4503,QLD,-27.25193668,153.0221282,,,current,4,2,2,,2,,,,,,08-06-2022,20,$570 per week,$570 per week,0.0%,570,570,week,,615000,,House,Grow&Co Property Agents - SOUTHPORT,43027,Shannon Bailey,434569683,https://www.nexu.com.au/app/#/listing/21291478,29-06-2022
21423258,The Homeowner,46 Chipley St,Darra,4076,QLD,-27.56076133,152.9534672,,,current,5,4,2,,,,,,,,28-06-2022,0,$750 per week,$750 per week,0.0%,750,750,week,VPA-1,645000,,House,Rightway Realty - Darra,28347,Jo Nguyen,434705055,https://www.nexu.com.au/app/#/listing/21423258,29-06-2022
21286853,The Homeowner,1/67 Dansie Street,Greenslopes,4120,QLD,-27.50455603,153.0521887,,,current,3,2,3,,,a/c,,,,,08-06-2022,20,$900 Per Week,$900 Per Week,0.0%,900,900,week,VPA-1,1030000,,House,Coronis - LUTWYCHE,16521,Kerry McCarthy,434564571,https://www.nexu.com.au/app/#/listing/21286853,29-06-2022
21286989,The Homeowner,1/312 Bowen Terrace,New Farm,4005,QLD,-27.46439148,153.0413755,,,current,3,2,2,,,,,,,,08-06-2022,20,$650 per week,$650 per week,0.0%,650,650,week,,1385000,,Unit,Charman Property Management,48523,Maddison Bonner,434564207,https://www.nexu.com.au/app/#/listing/21286989,29-06-2022
21286821,The Homeowner,25 Camborne Place,Chapel Hill,4069,QLD,-27.48540791,152.9385607,,,current,4,3,3,,3,"reverse cycle, split-system",split-system,,,,08-06-2022,20,$1250 per week,$1350 per week inc garden and pool,-7.4%,1250,1350,week,VPA-3,1156000,,House,Skyring - Real Estate,32557,Stephen Browne,434564639,https://www.nexu.com.au/app/#/listing/21286821,29-06-2022
21423348,The Homeowner,210/333 Water Street,Fortitude Valley,4006,QLD,-27.45407661,153.0308633,,,current,2,2,1,,1,split-system,split-system,,,,28-06-2022,0,$525 per week,$525 per week,0.0%,525,525,week,,,,House,Plum Property - TOOWONG,31981,Sarah Martin,434704843,https://www.nexu.com.au/app/#/listing/21423348,29-06-2022
4540489,The Homeowner,108/8 Cordelia Street,South Brisbane,4101,QLD,-27.47330643,153.0145314,,,current,2,3,,,,"reverse cycle, split-system",gas,,,,11-05-2022,48,"$750 per week, 3Bedroom Furnished Apartment",,,750,,week,VPA-2,1115000,,Apartment,Sungrass Property Group,31815,SOHO Apartment Onsite Manager,418090586,https://www.nexu.com.au/app/#/listing/4540489,29-06-2022
21287509,The Homeowner,45 Treetops Avenue,Springfield Lakes,4300,QLD,-27.66986073,152.9146538,,,current,4,2,2,,,a/c,,,,,08-06-2022,20,$580 per week,$580 per week,0.0%,580,580,week,,590000,,House,McGrath Springfield - Springfield,24341,Kaitlyn Marples,434565687,https://www.nexu.com.au/app/#/listing/21287509,29-06-2022
18662116,The Homeowner,212/9 Christie Street,South Brisbane,4101,QLD,-27.48282439,153.0279857,,,current,2,2,,,,"a/c, ducted",ducted,,102,6,15-06-2022,13,$660 per week,,,660,,week,VPA-3,585000,,Unit,AUMR Property Group - Lutwyche,46125,Taylor Olsen,433040582,https://www.nexu.com.au/app/#/listing/18662116,29-06-2022
21288027,The Homeowner,10/2 Laver Street,MacGregor,4109,QLD,-27.55355971,153.0677142,,,current,3,3,1,,,ducted,,,,,08-06-2022,20,$630 per week,$630 per week,0.0%,630,630,week,,,,Townhouse,Richardson and Wrench - South Brisbane,16561,Liam Stewart-Smith,434564707,https://www.nexu.com.au/app/#/listing/21288027,29-06-2022
20213026,The Homeowner,4/182 Carmody Road,St Lucia,4067,QLD,-27.49733075,153.0014679,,,current,2,2,,1,,,,,,,08-02-2022,140,$420 Per Week,$420 Per Week,0.0%,420,420,week,VPA-2,800000,,House,Coronis - Inner North,29329,Rebecca Daintry,433741455,https://www.nexu.com.au/app/#/listing/20213026,29-06-2022
13849746,The Homeowner,34 Constitution Cres,Alexandra Hills,4161,QLD,-27.51918456,153.2233793,,,current,3,1,,1,,,,609m2,,1,09-02-2021,505,$450 per week,$450 per week,0.0%,450,450,week,VPA-1,605000,,House,Property Owner,78506,Ashley,431214126,https://www.nexu.com.au/app/#/listing/13849746,29-06-2022
14575030,The Homeowner,30 Mellor St,Kedron,4031,QLD,-27.39521245,153.033336,,,current,4,2,2,,,a/c,,,,,20-05-2022,39,$800 Weekly,$830 Weekly,-3.6%,800,830,week,,1251500,,House,Coronis - Inner North,29329,Teagan Baker,431816302,https://www.nexu.com.au/app/#/listing/14575030,29-06-2022
19052025,The Homeowner,7205/222 Margaret Street,Brisbane City,4000,QLD,-27.47168534,153.0287443,,,current,2,2,1,,,"a/c, ducted",ducted,,,,19-11-2021,221,$950 Weekly,$950 Weekly,0.0%,950,950,week,VPA-1,570000,,Unit,Coronis - LUTWYCHE,16521,Rebekah Stott,433186222,https://www.nexu.com.au/app/#/listing/19052025,29-06-2022
14519303,The Homeowner,2403 275 Wickham Street,Fortitude Valley,4006,QLD,-27.45607496,153.0353603,,,current,2,2,1,,,,,,,,28-04-2021,427,$580 Weekly,$580 Weekly,0.0%,580,580,week,VPA-1,500000,,Unit,Australian Property Management Alliance - Mango Hill,26275,Utopia Suites,431766930,https://www.nexu.com.au/app/#/listing/14519303,29-06-2022
12706155,The Homeowner,2504/275 Wickham Street,Fortitude Valley,4006,QLD,-27.45607496,153.0353603,,,current,2,2,,1,,,,,,,25-08-2020,672,$660 Weekly,$520 Weekly,26.9%,660,520,week,VPA-1,500000,,Unit,Australian Property Management Alliance - Mango Hill,26275,Utopia Suites,429991230,https://www.nexu.com.au/app/#/listing/12706155,29-06-2022
6416953,The Homeowner,63 Sedgebrook Street,Spring Hill,4000,QLD,-27.46365,153.022565,,,current,4,1,,,,,,304m2,,2,15-01-2022,164,$690.00 pw,$495 per week,39.4%,690,495,week,VPA-1,2000000,,House,Elders Real Estate - Paddington,27758,Leasing Team,421561754,https://www.nexu.com.au/app/#/listing/6416953,29-06-2022
19652226,The Homeowner,37  Prospect Tce,Kelvin Grove,4059,QLD,-27.45223071,153.0094542,,,current,,1,,,1,a/c,,,,,13-12-2021,198,$350 per week,$300 per week,16.7%,350,300,week,VPA-1,1150000,,House,Hive Property - KELVIN GROVE,25052,"Hive Student Accommodation, Tamara Mejias",433360058,https://www.nexu.com.au/app/#/listing/19652226,29-06-2022
21289903,The Homeowner,45 Glading Street,Manly West,4179,QLD,-27.45983209,153.1693626,,,current,4,2,2,,,a/c,,,,,08-06-2022,20,$675 pw,$700 pw,-3.6%,675,700,week,VPA-1,935000,,House,Elever Property Group - BRISBANE CITY,25461,Leasing Team,434566831,https://www.nexu.com.au/app/#/listing/21289903,29-06-2022
20312475,The Homeowner,10 Hearnville Street,Robertson,4109,QLD,-27.56188613,153.0594567,,,current,6,4,2,,,a/c,,,,,16-02-2022,132,$900 per week,$900 per week,0.0%,900,900,week,VPA-1,1775000,,House,Good Living Properties,34669,Rental Department,433800407,https://www.nexu.com.au/app/#/listing/20312475,29-06-2022
19992881,The Homeowner,3202/151 George Street,Brisbane City,4000,QLD,-27.47197717,153.0249439,,,current,2,2,2,,,a/c,,,,,02-06-2022,26,"$1,400 per week",,,1400,,week,,570000,,Apartment,Ray White Inner Brisbane Apartments - BRISBANE CITY,25748,Anthony Mason,433605190,https://www.nexu.com.au/app/#/listing/19992881,29-06-2022
21291628,The Homeowner,101 Lakeside Avenue,Springfield Lakes,4300,QLD,-27.66669207,152.9277484,,,current,4,2,2,,,,,,,,08-06-2022,20,$900 per week,$900 per week,0.0%,900,900,week,VPA-1,790000,,House,Little Real Estate,27394,"Mandeep Kaur, Somaye Sultani",434569407,https://www.nexu.com.au/app/#/listing/21291628,29-06-2022
21291641,The Homeowner,23 Gilston Street,Keperra,4054,QLD,-27.41163588,152.9605287,,,current,3,1,1,,,,,,,,08-06-2022,20,LEASED for $480pw PENDING DEPOSIT,$480 Per Week!,0.0%,480,480,week,,770000,,House,PG Property Management - NEWSTEAD,83590,Vaan Aryan,434569371,https://www.nexu.com.au/app/#/listing/21291641,29-06-2022
21348158,The Homeowner,2/41 Aberleigh Road,Herston,4006,QLD,-27.44661658,153.0208301,,,current,2,2,1,,,a/c,split-system,,,,16-06-2022,12,$540 PER WEEK,$540 PER WEEK,0.0%,540,540,week,VPA-3,535000,,Apartment,Northside First National Real Estate - Nundah,25799,Rental Team,434624831,https://www.nexu.com.au/app/#/listing/21348158,29-06-2022
21348270,The Homeowner,11/54-58 Glasgow Street,Zillmere,4034,QLD,-27.35778873,153.0421948,,,current,2,2,1,,,a/c,,,,,16-06-2022,12,$510.00 per week,$510.00 per week,0.0%,510,510,week,,339500,,Unit,Kindred Property Group - REDCLIFFE,19428,Kindred Property Management Team,434624639,https://www.nexu.com.au/app/#/listing/21348270,29-06-2022
17897808,The Homeowner,76 Malabar Street,Wynnum West,4178,QLD,-27.44558644,153.1510629,,,current,5,2,,2,,,,,,,15-10-2021,257,$650 per week,$650 per week,0.0%,650,650,week,VPA-1,880000,,House,Property Owner,78506,Kafaa,432924362,https://www.nexu.com.au/app/#/listing/17897808,29-06-2022
21293540,The Homeowner,50 Vicki Street,Redbank Plains,4301,QLD,-27.6481623,152.8546049,,,current,4,2,2,,2,split-system,split-system,,,,08-06-2022,20,$440 per week,$440 per week,0.0%,440,440,week,VPA-3,436250,,House,The Rental Professionals - RIPLEY,83498,Samantha Chiarelli,434571111,https://www.nexu.com.au/app/#/listing/21293540,29-06-2022
21294605,The Homeowner,60 Milanion Cresent,Carindale,4152,QLD,-27.50469351,153.116434,,,current,4,2,2,2,1,split-system,,,,,09-06-2022,20,$720 per week,$740 per week,-2.7%,720,740,week,,1222890,,House,Just Residential Property Agents - EVERTON HILLS,17230,Hayden McCurry,434571775,https://www.nexu.com.au/app/#/listing/21294605,29-06-2022
21423809,The Homeowner,85A Hedley Ave,Nundah,4012,QLD,-27.4079269,153.0667257,,,current,4,2,2,,2,a/c,,,,,28-06-2022,0,$950 per week,$950 per week,0.0%,950,950,week,,1150000,,House,Fountain Property Group - ARCHERFIELD,22818,Sancheti K,434705463,https://www.nexu.com.au/app/#/listing/21423809,29-06-2022
21294945,The Homeowner,2/27 Maher Street,Zillmere,4034,QLD,-27.35501074,153.0428353,,,current,2,2,2,,,,,,,,09-06-2022,20,$495 per week,$495 per week,0.0%,495,495,week,VPA-3,660500,,House,Priority Residential - Brisbane,33513,Jennifer Woods,434572251,https://www.nexu.com.au/app/#/listing/21294945,29-06-2022
12704325,The Homeowner,012/275 Wickham Street,Fortitude Valley,4006,QLD,-27.45607496,153.0353603,,,current,2,2,,1,,,,,,,13-04-2021,441,$540 Weekly,$550 Weekly,-1.8%,540,550,week,VPA-1,500000,,Apartment,Australian Property Management Alliance - Mango Hill,26275,Utopia Suites,429987366,https://www.nexu.com.au/app/#/listing/12704325,29-06-2022
14627308,The Homeowner,3/121 Hansen Street,Moorooka,4105,QLD,-27.53390915,153.0239819,,,current,3,2,2,,,a/c,,,,,18-06-2022,11,$500 per week,$500 per week,0.0%,500,500,week,VPA-3,530000,,Unit,Ray White - Annerley,24243,"Leasing Team, Sharon Boulton",431853746,https://www.nexu.com.au/app/#/listing/14627308,29-06-2022
21295590,The Homeowner,1/31 Highfield st,Durack,4077,QLD,-27.57988144,152.9818042,,,current,3,1,,1,,,,,,,09-06-2022,20,$360 per week,$360 per week,0.0%,360,360,week,VPA-2,580000,,Duplex/semi-detached,HD Property Group - ROCKLEA,21005,Derek LIM,434573103,https://www.nexu.com.au/app/#/listing/21295590,29-06-2022
13232044,The Homeowner,12 O'Sullivan Street,Hendra,4011,QLD,-27.42316853,153.0781257,,,current,3,1,1,1,,a/c,,,,,16-06-2022,12,$620 pw,$650 pw,-4.6%,620,650,week,VPA-3,1115000,,House,AUMR Property Group - Ascot,49271,Rachel Witteman,430401078,https://www.nexu.com.au/app/#/listing/13232044,29-06-2022
21295898,The Homeowner,30 Eureka Street,Kelvin Grove,4059,QLD,-27.44918071,153.0078275,,,current,5,2,2,,,,,,,,09-06-2022,20,"$1,350 per week","$1,550 per week",-12.9%,1350,1550,week,VPA-3,1356000,,House,Ray White - Alderley,23452,Ray White Alderley PM,434572467,https://www.nexu.com.au/app/#/listing/21295898,29-06-2022
21296215,The Homeowner,7/137 St Pauls Terrace,Spring Hill,4000,QLD,-27.45915017,153.0289118,,,current,2,2,2,,,,,,,,09-06-2022,19,$680 per week,$780 per week,-12.8%,680,780,week,,447500,,Unit,Ray White Brisbane City - Brisbane,30125,Ray White Brisbane Leasing,434574071,https://www.nexu.com.au/app/#/listing/21296215,29-06-2022
21296404,The Homeowner,18 Perak Court,Tanah Merah,4128,QLD,-27.68017125,153.1770818,,,current,4,2,1,,,,,,,,09-06-2022,19,$580 per week,$620 per week,-6.5%,580,620,week,,640000,,House,Coronis South,29395,"Remy Zorn, Emily Morgan",434573571,https://www.nexu.com.au/app/#/listing/21296404,29-06-2022
21348783,The Homeowner,414/18 Longland Street,Newstead,4006,QLD,-27.4511819,153.0453848,,,current,2,2,1,,,"a/c, ducted",ducted,,,,16-06-2022,12,GORGEOUS CORNER APARTMENT - $870,GORGEOUS CORNER APARTMENT - $870,0.0%,870,870,week,,648500,,Apartment,Cavale - BRISBANE,25438,"Li Chin, Iliass Okaf",434625107,https://www.nexu.com.au/app/#/listing/21348783,29-06-2022
21197916,The Homeowner,36/35 Buchanan St,West End,4101,QLD,-27.47640629,153.005673,,,current,1,1,1,,,,,,,,25-05-2022,34,$475/week,$475/week,0.0%,475,475,week,,,,House,Kanik & Co. Real Estate - SPRINGWOOD,38015,Michael Kanik,434475959,https://www.nexu.com.au/app/#/listing/21197916,29-06-2022
21296310,The Homeowner,24 Granville Street,West End,4101,QLD,-27.48344786,153.0103086,,,current,3,1,1,1,,,,,,,09-06-2022,19,$670 per week,$670 per week,0.0%,670,670,week,VPA-3,1400000,,House,Bees Nees City Realty - Brisbane,26930,Josh Lewis,434573859,https://www.nexu.com.au/app/#/listing/21296310,29-06-2022
21297130,The Homeowner,36 Dewsbury Street,Middle Park,4074,QLD,-27.55279192,152.9169479,,,current,4,3,2,,2,"a/c, ducted",,,,,09-06-2022,19,$700 Weekly including Pool Maintenance,$700 Weekly including Pool Maintenance,0.0%,700,700,week,VPA-1,862000,,House,Centenary Real Estate - Jindalee,29690,Rental Team,434574591,https://www.nexu.com.au/app/#/listing/21297130,29-06-2022
21296909,The Homeowner,1/2a Kalimna Street,Loganholme,4129,QLD,-27.69016374,153.1908274,,,current,3,2,1,,,split-system,split-system,,,,09-06-2022,19,$450 per week,$450 per week,0.0%,450,450,week,,500000,,Duplex/semi-detached,Image Realty - Springwood,83006,Danielle Iervese,434575059,https://www.nexu.com.au/app/#/listing/21296909,29-06-2022
8306631,The Homeowner,8/11 McIlwraith St,Auchenflower,4066,QLD,-27.476587,152.996215,,,current,2,1,2,,1,,,233m2,,2,09-06-2022,19,$380 per week,,,380,,week,VPA-1,486000,,Unit,Gordon Fraser Properties - Toowong,17734,"Gordon Fraser, Tom Fraser",424194294,https://www.nexu.com.au/app/#/listing/8306631,29-06-2022
14705185,The Homeowner,708/9 Castlebar Street,Kangaroo Point,4169,QLD,-27.47654541,153.0392649,,,current,,1,,,,"a/c, split-system",,,26,13,21-05-2021,403,$335/wk - Fully Furnished + All Bills INCLUDED,$300/wk - Fully Furnished + All Bills INCLUDED,11.7%,335,300,week,VPA-1,565000,,Unit,UniLodge - Brisbane,26690,Student Living Shafston,431932030,https://www.nexu.com.au/app/#/listing/14705185,29-06-2022
21349338,The Homeowner,22 Belford Street,Kenmore,4069,QLD,-27.50698437,152.9328516,,,current,6,2,1,2,,,,,,,16-06-2022,12,$825 per week,$825 per week,0.0%,825,825,week,,1235750,,House,Ray White Metro West,25409,Ray White MetroWest Residential,434625251,https://www.nexu.com.au/app/#/listing/21349338,29-06-2022
14944589,The Homeowner,33 Penarth St,Runcorn,4113,QLD,-27.59394179,153.0662275,,,current,3,2,,,,,,,,,09-06-2022,19,$470 per week,,,470,,week,,673500,,House,Arena Property Agents - SPRINGWOOD,31507,Property Management,432166234,https://www.nexu.com.au/app/#/listing/14944589,29-06-2022
14718837,The Homeowner,38 Tiffany Street,Newport,4020,QLD,-27.21219962,153.0818305,,,current,4,2,2,,,a/c,,,,,25-06-2022,4,$550 per week,$550 per week,0.0%,550,550,week,VPA-2,981000,,House,Rentmart Pty Ltd,24352,Sharni Atkins,431940890,https://www.nexu.com.au/app/#/listing/14718837,29-06-2022
21298497,The Homeowner,2/122 Alawoona Street,Redbank Plains,4301,QLD,-27.65735847,152.8541881,,,current,3,2,1,,,a/c,,,,,09-06-2022,19,$460 Weekly,$460 Weekly,0.0%,460,460,week,,388000,,House,Gallery Real Estate - SANCTUARY COVE,82110,Brittney Anderson,434575799,https://www.nexu.com.au/app/#/listing/21298497,29-06-2022
8125696,The Homeowner,19 Vantage Place,Redbank Plains,4301,QLD,-27.672146,152.853117,,,current,4,2,2,,,"a/c, reverse cycle",,,,,09-06-2022,19,$450 per week,,,450,,week,VPA-1,436250,,House,Little Real Estate,27394,"Jamie Do, Leanne McGregor",423860662,https://www.nexu.com.au/app/#/listing/8125696,29-06-2022
3550529,The Homeowner,119 Barmore Street,Tarragindi,4121,QLD,-27.528703,153.053261,,,current,3,1,1,,2,,,,,,09-06-2022,19,$520 per week,$520 per week,0.0%,520,520,week,VPA-2,1080000,,House,The Local Agent,19305,,416414629,https://www.nexu.com.au/app/#/listing/3550529,29-06-2022
14717650,The Homeowner,17 Dibbil Street,Chermside West,4032,QLD,-27.38856763,153.0188147,,,current,3,1,1,,,,,,,,16-06-2022,13,$470 per week,$470 per week,0.0%,470,470,week,,858500,,House,Harcourts Solutions Group - WINDSOR,26202,Charlene Amber,431939326,https://www.nexu.com.au/app/#/listing/14717650,29-06-2022
21298713,The Homeowner,3 Cardigan Place,Sunnybank Hills,4109,QLD,-27.60505041,153.0477257,,,current,6,3,2,,,a/c,,,,,09-06-2022,19,$950 p/week,$950 p/week,0.0%,950,950,week,VPA-1,1150000,,House,C1 Realty - Beaudesert,15557,Rachelle Gray,434575307,https://www.nexu.com.au/app/#/listing/21298713,29-06-2022
21298773,The Homeowner,62 Nicklin Street,Coorparoo,4151,QLD,-27.5008169,153.0565975,,,current,4,2,2,,1,,,,,,09-06-2022,19,$775 p.w.,$775 p.w.,0.0%,775,775,week,,1390000,,House,Harcourts Inner East - BALMORAL,25636,Kate Roberts,434575195,https://www.nexu.com.au/app/#/listing/21298773,29-06-2022
21299087,The Homeowner,10 Akala Street,Camp Hill,4152,QLD,-27.48852965,153.0795351,,,current,2,2,,2,,,,,,,09-06-2022,19,$510,$600,-15.0%,510,600,week,VPA-3,1052000,,House,AUMR Property Group - Lutwyche,46125,Chris Luo,434580059,https://www.nexu.com.au/app/#/listing/21299087,29-06-2022
21299248,The Homeowner,36 Daylesford Circuit,Ormeau,4208,QLD,-27.77962665,153.2795015,,,current,4,2,2,,,,,,,,09-06-2022,19,$740,$740,0.0%,740,740,week,,653050,,House,Hub Property Management - BEENLEIGH,33495,Kylie Salter,434579803,https://www.nexu.com.au/app/#/listing/21299248,29-06-2022
21301108,The Homeowner,93 Dove Tree Crescent,Sinnamon Park,4073,QLD,-27.55580035,152.9444561,,,current,4,2,1,,2,,,,,,09-06-2022,20,$695 Weekly,$695 Weekly,0.0%,695,695,week,VPA-1,1003000,,House,Centenary Real Estate - Jindalee,29690,Rental Team,434578795,https://www.nexu.com.au/app/#/listing/21301108,29-06-2022
9853215,The Homeowner,1/75 Kent Street,New Farm,4005,QLD,-27.46204752,153.0406472,,,current,3,1,,,,,,526m2,,2,22-06-2022,6,$1100/week,$1100/week,0.0%,1100,1100,week,,,,Unit,HQ Property - FORTITUDE VALLEY,19357,Maddison Cane,427268518,https://www.nexu.com.au/app/#/listing/9853215,29-06-2022
21298690,The Homeowner,25 Tanager Street,Albany Creek,4035,QLD,-27.34444493,152.9604228,,,current,3,2,2,,,a/c,,,,,09-06-2022,19,$500 Per Week,$500 Per Week,0.0%,500,500,week,,727000,,House,LJ Hooker - Albany Creek | Eatons Hill | Cashmere | Warner,23395,Brittany Krebs,434575359,https://www.nexu.com.au/app/#/listing/21298690,29-06-2022
14731478,The Homeowner,56 Russell Street,Everton Park,4053,QLD,-27.39427477,152.9813322,,,current,4,2,2,,,a/c,,,,,18-06-2022,10,$870.00 Per Week incl. Pool Maintenance!,$870.00 Per Week incl. Pool Maintenance!,0.0%,870,870,week,VPA-3,888888,,House,Place - Newmarket,23494,Place Newmarket Rentals,431956686,https://www.nexu.com.au/app/#/listing/14731478,29-06-2022
21295861,The Homeowner,2/393 Korman Road,Griffin,4503,QLD,-27.2612016,153.0413707,,,current,2,1,,,,,,,,,09-06-2022,20,$330 per week,$330 per week,0.0%,330,330,week,,,,Duplex/semi-detached,Ray White IMS - LOGANHOLME,23952,IMS Leasing,434572527,https://www.nexu.com.au/app/#/listing/21295861,29-06-2022
21302843,The Homeowner,17 Scouse Street,Acacia Ridge,4110,QLD,-27.57731386,153.0281347,,,current,3,1,2,,,"a/c, reverse cycle",,,,,09-06-2022,19,$490 per week,$510 per week,-3.9%,490,510,week,VPA-1,570000,,House,Little Real Estate,27394,"Somaye Sultani, Evan Gower",434580735,https://www.nexu.com.au/app/#/listing/21302843,29-06-2022
20941270,The Homeowner,575 Milton Road,Toowong,4066,QLD,-27.47838999,152.9863398,,,current,3,1,1,,,,,,112,4,20-04-2022,69,$425 per week,$475 per week,-10.5%,425,475,week,VPA-1,1175000,,House,Arthur Conias Real Estate - Team,28622,"Toni Heck, Leasing",434232963,https://www.nexu.com.au/app/#/listing/20941270,29-06-2022
21302908,The Homeowner,20 Ebony Place,Stretton,4116,QLD,-27.63270284,153.0628339,,,current,4,2,2,,,,,,,,10-06-2022,19,$770 per week,$800 per week,-3.8%,770,800,week,,975000,,House,Place - Sunnybank,31043,Place Sunnybank Property Management,434580919,https://www.nexu.com.au/app/#/listing/21302908,29-06-2022
21302994,The Homeowner,19 Nolan Place,Calamvale,4116,QLD,-27.62065342,153.0492833,,,current,3,2,2,,,,,,21,25,10-06-2022,19,$530 per week,$550 per week,-3.6%,530,550,week,VPA-1,688000,,House,Ray White - Capalaba,23782,Michelle Price,434580979,https://www.nexu.com.au/app/#/listing/21302994,29-06-2022
21303008,The Homeowner,184 James Street,New Farm,4005,QLD,-27.46255293,153.0477744,,,current,3,2,,,,,,,,,10-06-2022,19,Under Application!,$600 pw Bills Included!,0.0%,600,600,week,,2040000,,Duplex/semi-detached,Place - New Farm,22748,Caleb Reis,434580951,https://www.nexu.com.au/app/#/listing/21303008,29-06-2022
21303192,The Homeowner,48/80 McIntyre St,Hendra,4011,QLD,-27.41356344,153.0669704,,,current,3,2,2,,,,,,,,10-06-2022,19,Approved Application,$715 per week,0.0%,715,715,week,,1115000,,House,Image Property - Brisbane Northside,16141,Samantha Leigh,434581583,https://www.nexu.com.au/app/#/listing/21303192,29-06-2022
21303168,The Homeowner,4 Peden Court,Calamvale,4116,QLD,-27.61872088,153.046791,,,current,4,2,,2,,,,,,,10-06-2022,19,UNDER APPLICATION,$560 per week,0.0%,560,560,week,,838000,,House,Place - Sunnybank,31043,Place Sunnybank Property Management,434581631,https://www.nexu.com.au/app/#/listing/21303168,29-06-2022
